FECHA INICIO;FECHA TERMINO;CONCEPTO;LINE;KEY Equipment;UNIDAD;CONSUMO;ID;ID Unico;ID FABRICACION
1/04/2024;7/04/2024;;;;;85,86;219;219.5;unitario
1/04/2024;7/04/2024;;;;;2129,77939;204;204.5;
1/04/2024;7/04/2024;;;;;2161,443199;205;205.5;
1/04/2024;7/04/2024;;;;;12697;225;225.5;MCE
1/04/2024;7/04/2024;;;;;;294;294.5;
1/04/2024;7/04/2024;;;;;9,7;331;;
1/04/2024;7/04/2024;;;;;12,25;231;;HxD VENA (pre-secado)
1/04/2024;7/04/2024;;;;;23;201;;HxD LAMINA (pre-secado)
1/04/2024;7/04/2024;;;;;34,25;202;;
1/04/2024;7/04/2024;;;;;24,25;204;;
1/04/2024;7/04/2024;;;;;18;205;;
1/04/2024;7/04/2024;;;;;59658,63701;316;316.6;
1/04/2024;7/04/2024;;;;;53903,04152;317;317.6;
1/04/2024;7/04/2024;;;;;27378,90714;318;318.6;
1/04/2024;7/04/2024;;;;;34414,2154;319;319.6;
1/04/2024;7/04/2024;;;;;175354,8011;265;265.6;
1/04/2024;7/04/2024;;;;;0;231;231.7;HxD VENA (pre-secado)
1/04/2024;7/04/2024;;;;;8,892965564;201;201.7;HxD LAMINA (pre-secado)
1/04/2024;7/04/2024;;;;;1729,823113;51;51.7; GRUPO 51
1/04/2024;7/04/2024;;;;;62,95004943;225;225.7;MCE
1/04/2024;7/04/2024;;;;;;294;294.7;
1/04/2024;7/04/2024;VAPOR;PMD;STS Vena;[Tn];28,59112583;266;266.7;HxD VENA (pre-secado)
1/04/2024;7/04/2024;VAPOR;PMD;TOTAL PMD;[Tn];61,22022632;279;279.7;TOTAL PMD
1/04/2024;7/04/2024;AGUA;PMD;TOTAL PMD;[m3];57,71414604;279;279.2;TOTAL PMD
8/04/2024;14/04/2024;GAS;PMD;TOTAL PMD;[m3];4363,33496;279;279.5;TOTAL PMD
8/04/2024;14/04/2024;AGUA;PMD;Admoist;[m3];17,19955581;231;231.2;HxD VENA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;Agua caliente Primario;[m3];38;292;292.2;TOTAL PMD
8/04/2024;14/04/2024;AGUA;PMD;DCCC;[m3];3,02925068;201;201.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;FIBEX;[m3];3,121714422;202;202.2;
8/04/2024;14/04/2024;AGUA;PMD;HxD Lamina Control Spray;[m3];1,25015664;269;269.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;HxD Lamina Dummy Load;[m3];7,404694061;270;270.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;HxD Vena Control;[m3];0,203632939;271;271.2;HxD VENA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;HxD Vena Dummy Load;[m3];1,32357641;272;272.2;HxD VENA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;Lavado Admoist;[m3];0,434;274;274.2;HxD VENA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;Lavado DCCC;[m3];0;320;320.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;Lavado Fibex;[m3];1,016;275;275.2;Fibex
8/04/2024;14/04/2024;AGUA;PMD;Lavado HxD Lamina;[m3];12;321;321.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;Lavado RCC;[m3];3;322;322.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;Lavado sala Casing;[m3];1,572;276;276.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;RCC;[m3];1,254658612;277;277.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;AGUA;PMD;Sala Casing;[m3];2,780811468;278;278.2;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;C25;[m3];0;25;25.1;GRUPO 25
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C26;[m3];0;26;26.1;GRUPO 26
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C32;[m3];4228,171288;32;32.1;GRUPO 32
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;C33;[m3];9236,360789;33;33.1;GRUPO 33
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C58;[m3];0;58;58.1;GRUPO 58
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C61;[m3];9955,248015;61;61.1;GRUPO 61
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C62;[m3];3348,593089;62;62.1;GRUPO 62
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C63;[m3];11812,77756;63;63.1;GRUPO 63
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;C64;[m3];2848,202074;64;64.1;GRUPO 64
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;C65;[m3];5938,725768;65;65.1;GRUPO 65
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;C68;[m3];1861,037363;68;68.1;GRUPO 68
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C88;[m3];0;88;88.1;GRUPO 88
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;C90;[m3];5863,755439;90;90.1;GRUPO 90
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;C96;[m3];1259,634455;96;96.1;GRUPO 96
8/04/2024;14/04/2024;A. COMPRIMIDO;UTILITIES;Compresor FILTROS;[m3];0;200;200.1;
8/04/2024;14/04/2024;A. COMPRIMIDO;PMD;DCCC;[m3];309,5340953;201;201.1;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;E25;[m3];0;404;404.1;GRUPO 25
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E26;[m3];0;405;405.1;GRUPO 26
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E28;[m3];0;406;406.1;GRUPO 28
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E30;[m3];5874,367551;408;408.1;GRUPO 30
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E32;[m3];5242,592908;409;409.1;GRUPO 32
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;E33;[m3];4159,351748;410;410.1;GRUPO 33
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E61;[m3];1789,59787;411;411.1;GRUPO 61
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E62;[m3];3181,789518;412;412.1;GRUPO 62
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E63;[m3];11492,72851;413;413.1;GRUPO 63
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;E64;[m3];1237,205216;414;414.1;GRUPO 64
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;E65;[m3];4224,115142;415;415.1;GRUPO 65
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;E68;[m3];2015,257034;417;417.1;GRUPO 68
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E88;[m3];1,629158654;419;419.1;GRUPO 88
8/04/2024;14/04/2024;A. COMPRIMIDO;GD;E90;[m3];2499,858591;420;420.1;GRUPO 90
8/04/2024;14/04/2024;A. COMPRIMIDO;FOCKE;E96;[m3];1562,791968;421;421.1;GRUPO 96
8/04/2024;14/04/2024;A. COMPRIMIDO;PMD;FIBEX;[m3];991,7966614;202;202.1;
8/04/2024;14/04/2024;A. COMPRIMIDO;FILTROMAT;FILTROMAT;[m3];36993,94075;203;203.1; GRUPO 203
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G100;[m3];8056,336645;100;100.1; GRUPO 100
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G101;[m3];5234,968304;101;101.1; GRUPO 101
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G102;[m3];4360,520988;102;102.1; GRUPO 102
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G44;[m3];3609,665201;44;44.1; GRUPO 44
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G45;[m3];632,3694109;45;45.1; GRUPO 45
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G46;[m3];0,005649562;46;46.1; GRUPO 46
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G51;[m3];2365,891989;51;51.1; GRUPO 51
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G73;[m3];4773,071996;73;73.1; GRUPO 73
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G80;[m3];0;80;80.1; GRUPO 80
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G82;[m3];0;82;82.1; GRUPO 82
8/04/2024;14/04/2024;A. COMPRIMIDO;FMD;G84;[m3];4281,911365;84;84.1; GRUPO 84
8/04/2024;14/04/2024;A. COMPRIMIDO;PMD;HXD Lamina;[m3];0;204;204.1;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;A. COMPRIMIDO;PMD;HXD Vena;[m3];210,7148508;205;205.1;HxD VENA (pre-secado)
8/04/2024;14/04/2024;A. COMPRIMIDO;UTILITIES;Otros;[m3];;294;294.1;
8/04/2024;14/04/2024;A. COMPRIMIDO;UTILITIES;SALA COMPRESORES;[m3];203845,0995;206;206.1;MCE+MVAR
8/04/2024;14/04/2024;A. COMPRIMIDO;PMD;SOPLADO;[m3];1710,648848;280;280.1;
8/04/2024;14/04/2024;A. COMPRIMIDO;UTILITIES;TOTAL COMPRESORES;[m3];240839,0402;208;208.1;MCE+MVAR
8/04/2024;14/04/2024;A. COMPRIMIDO;PMD;TOTAL Proceso;[m3];17485,60942;209;209.1;TOTAL PMD
8/04/2024;14/04/2024;AGUA;UTILITIES;Ablandador Duchas;[m3];6,1;298;298.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Ablandador Sala Caldera;[m3];0;299;299.2;TOTAL PMD
8/04/2024;14/04/2024;AGUA;UTILITIES;Ablandador Sala Máquinas;[m3];65,07;300;300.2;TEMPERATURA
8/04/2024;14/04/2024;AGUA;UTILITIES;Ablandador SMD2;[m3];29,8;301;301.2;HUMEDAD
8/04/2024;14/04/2024;AGUA;UTILITIES;Agua caliente Camarines;[m3];33;210;210.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Baños Op1;[m3];0,911023108;211;211.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Baños Op2;[m3];0,033570503;212;212.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;BOMBA JOCKEY;[m3];0,433887626;281;281.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Cabina 1 Climatizado SMD 1;[m3];23,08;213;213.2;HUMEDAD
8/04/2024;14/04/2024;AGUA;UTILITIES;Cabina 2 Climatizado SMD 1;[m3];0;214;214.2;HUMEDAD
8/04/2024;14/04/2024;AGUA;UTILITIES;Cabina 3 Climatizado SMD 1;[m3];0;215;215.2;HUMEDAD
8/04/2024;14/04/2024;AGUA;UTILITIES;CALDERA;[m3];71,29027408;216;216.2;TOTAL PMD
8/04/2024;14/04/2024;AGUA;UTILITIES;Calderas (medidor sala bombas);[m3];186,8565463;217;217.2;TOTAL PMD
8/04/2024;14/04/2024;AGUA;UTILITIES;CLIMATIZADO SECTOR SMD2;[m3];29,68876859;218;218.2;HUMEDAD
8/04/2024;14/04/2024;AGUA;UTILITIES;Cocina;[m3];27,93753795;219;219.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Complejo deportivo;[m3];22,78383764;220;220.2;unitario
8/04/2024;14/04/2024;AGUA;OTROS;CONSUMO FABRICA;[m3];233,0418645;221;221.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Duchas;[m3];64,23230821;222;222.2;unitario
8/04/2024;14/04/2024;AGUA;SMD;E62;[m3];0,1;412;412.2;GRUPO 62
8/04/2024;14/04/2024;AGUA;SMD;E63;[m3];0;413;413.2;GRUPO 63
8/04/2024;14/04/2024;AGUA;UTILITIES;Entrada Planta Riles;[m3];235,4;302;302.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Entretecho Cocina 1;[m3];33;295;295.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Entretecho Cocina 2;[m3];5;296;296.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Estanque Agua Caliente (rojo);[m3];0;297;297.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Estanque Vacio;[m3];0;223;223.2;unitario
8/04/2024;14/04/2024;AGUA;OTROS;MATRIZ PMD;[m3];54,49951695;224;224.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;MEDIDOR GENERAL;[m3];459,2812877;225;225.2;MCE
8/04/2024;14/04/2024;AGUA;UTILITIES;Of. Produccion;[m3];3,50432211;255;255.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Osmosis_Ppal_Consumida;[m3];0;352;352.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Osmosis_Ppal_Entrada;[m3];1,270150245;353;353.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Osmosis_Ppal_Rechazo;[m3];0,009069467;354;354.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Osmosis_Ppal_Reciclada;[m3];0;355;355.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Agua Blanda PMD;[m3];38;332;332.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Caldera;[m3];35,61657714;333;333.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Entretecho Cocina 1;[m3];0,062462054;334;334.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Entretecho Cocina 2;[m3];-4;335;335.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Fabrica;[m3];109,6522965;336;336.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Matriz PMD;[m3];17,08417173;337;337.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Of. Producción;[m3];-26,18444648;338;338.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Sala de Bombas;[m3];50,06902506;339;339.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Otros Vestidores;[m3];31,23230821;340;340.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;PLANTA OSMOSIS;[m3];64,05922024;226;226.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;PLANTA RILES;[m3];0,044567314;227;227.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Planta Riles (Salida);[m3];259,611873;289;289.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;RECHAZO OSMOSIS;[m3];54,1807489;228;228.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Reciclado Organico (ORCA);[m3];9;303;303.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Recuperación Cabinas SMD 1;[m3];6;323;323.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Recuperación Cabinas SMD 2;[m3];38;324;324.2;unitario
8/04/2024;14/04/2024;AGUA;UTILITIES;Recuperación Lluvia Norte;[m3];0;341;341.2;PRECIPITACIONES
8/04/2024;14/04/2024;AGUA;UTILITIES;Recuperación Lluvia Sur;[m3];0;342;342.2;PRECIPITACIONES
8/04/2024;14/04/2024;AGUA;UTILITIES;RETORNO CONDENSADO;[m3];4,124718798;284;284.2;VAPOR TOTAL
8/04/2024;14/04/2024;AGUA;UTILITIES;Retrolavado Osmosis Caldera;[m3];-11,35577264;343;343.2;
8/04/2024;14/04/2024;AGUA;SMD;Sala Pasteros;[m3];12,5;290;290.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Sobrecalentador Caldera;[m3];12,20557182;344;344.2;
8/04/2024;14/04/2024;AGUA;UTILITIES;Torre sulzer 1;[m3];0;229;229.2;TEMPERATURA
8/04/2024;14/04/2024;AGUA;UTILITIES;Torre sulzer 2;[m3];13,3;230;230.2;
8/04/2024;14/04/2024;CDD;UTILITIES;CDD;[°C];2;328;;
8/04/2024;14/04/2024;Delta P;UTILITIES;AN1;[mBAR];;235;;
8/04/2024;14/04/2024;Delta P;UTILITIES;AN1 SMD;[mBAR];;304;;
8/04/2024;14/04/2024;Delta P;UTILITIES;AN2;[mBAR];-43,38122668;236;;
8/04/2024;14/04/2024;Delta P;UTILITIES;AN2 SMD;[mBAR];-32,46961948;305;;
8/04/2024;14/04/2024;Delta P;UTILITIES;AN3;[mBAR];-6,380126953;237;;MCE
8/04/2024;14/04/2024;Delta P;UTILITIES;AN3 SMD;[mBAR];-111,5573421;306;;
8/04/2024;14/04/2024;Delta P;UTILITIES;AN4;[mBAR];-85,50852339;238;;MCE
8/04/2024;14/04/2024;Delta P;UTILITIES;AN4 SMD;[mBAR];-81,63455171;307;;
8/04/2024;14/04/2024;Delta P;UTILITIES;EP1;[mBAR];;244;;
8/04/2024;14/04/2024;Delta P;UTILITIES;EP1 G23;[mBAR];-2,254080636;308;;
8/04/2024;14/04/2024;Delta P;UTILITIES;EP2;[mBAR];;245;;
8/04/2024;14/04/2024;Delta P;UTILITIES;EP2 G61;[mBAR];-6,942315729;309;;
8/04/2024;14/04/2024;Delta P;UTILITIES;EP3;[mBAR];-15,83867834;246;;MCE1
8/04/2024;14/04/2024;Delta P;UTILITIES;EP3 G90;[mBAR];-9,930322266;310;;
8/04/2024;14/04/2024;Delta P;UTILITIES;EP4;[mBAR];-19,03230847;247;;MCE2
8/04/2024;14/04/2024;Delta P;UTILITIES;EP4 G62;[mBAR];-7,686969866;311;;
8/04/2024;14/04/2024;Delta P;UTILITIES;EP5;[mBAR];;248;;MCE3
8/04/2024;14/04/2024;Delta P;UTILITIES;EP6;[mBAR];-15,99856707;249;;
8/04/2024;14/04/2024;Delta P;UTILITIES;Vacío;[inHg];-15,23131623;260;;MCE
8/04/2024;14/04/2024;Delta P;UTILITIES;Vacío G21;[inHg];-15,07567465;312;;
8/04/2024;14/04/2024;Delta P;UTILITIES;Vacío G29;[inHg];-15,0894667;313;;
8/04/2024;14/04/2024;Delta P;UTILITIES;Vacío G88;[inHg];-15,1174188;314;;
8/04/2024;14/04/2024;Energía Eléctrica;PMD;Admoist;[kWh];106;231;231.3;HxD VENA (pre-secado)
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD1;[kWh];7,688120203;232;232.3;HUMEDAD
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD2;[kWh];14671;233;233.3;HUMEDAD
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;ALMACENES;[kWh];1716,351078;234;234.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;AN1;[kWh];0;235;235.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;AN2;[kWh];0;236;236.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;AN3;[kWh];29;237;237.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;;;;;238;238.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;;;;;239;239.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;;;;;25;25.3;GRUPO 25
8/04/2024;14/04/2024;Energía Eléctrica;;;;;26;26.3;GRUPO 26
8/04/2024;14/04/2024;Energía Eléctrica;;;;;32;32.3;GRUPO 32
8/04/2024;14/04/2024;Energía Eléctrica;;;;;33;33.3;GRUPO 33
8/04/2024;14/04/2024;Energía Eléctrica;;;;;58;58.3;GRUPO 58
8/04/2024;14/04/2024;Energía Eléctrica;;;;;61;61.3;GRUPO 61
8/04/2024;14/04/2024;Energía Eléctrica;;;;;62;62.3;GRUPO 62
8/04/2024;14/04/2024;Energía Eléctrica;;;;;63;63.3;GRUPO 63
8/04/2024;14/04/2024;Energía Eléctrica;;;;;64;64.3;GRUPO 64
8/04/2024;14/04/2024;Energía Eléctrica;;;;;65;65.3;GRUPO 65
8/04/2024;14/04/2024;Energía Eléctrica;;;;;68;68.3;GRUPO 68
8/04/2024;14/04/2024;Energía Eléctrica;;;;;88;88.3;GRUPO 88
8/04/2024;14/04/2024;Energía Eléctrica;;;;;90;90.3;GRUPO 90
8/04/2024;14/04/2024;Energía Eléctrica;;;;;96;96.3;GRUPO 96
8/04/2024;14/04/2024;Energía Eléctrica;;;;;216;216.3;VAPOR TOTAL
8/04/2024;14/04/2024;Energía Eléctrica;;;;;329;329.3;TEMPERATURA
8/04/2024;14/04/2024;Energía Eléctrica;;;;;330;330.3;TEMPERATURA
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;CLIMATIZADO BODEGA HEBRAS;[kWh];7849,25;285;285.3;HUMEDAD
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Colector 1;[kWh];399;241;241.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Colector 2;[kWh];937;242;242.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Complejo deportivo;[kWh];387,59375;220;220.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Compresor FILTROS;[kWh];0;200;200.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Compresor SALA;[kWh];24658;243;243.3;MCE+MVAR
8/04/2024;14/04/2024;Energía Eléctrica;PMD;DCCC;[kWh];330,046875;201;201.3;HxD LAMINA (pre-secado)
8/04/2024;14/04/2024;Energía Eléctrica;FOCKE;E25;[kWh];0;404;404.3;GRUPO 25
8/04/2024;14/04/2024;Energía Eléctrica;GD;E26;[kWh];0;405;405.3;GRUPO 26
8/04/2024;14/04/2024;Energía Eléctrica;GD;E28;[kWh];0;406;406.3;GRUPO 28
8/04/2024;14/04/2024;Energía Eléctrica;GD;E30;[kWh];128,4668551;408;408.3;GRUPO 30
8/04/2024;14/04/2024;Energía Eléctrica;GD;E32;[kWh];621;409;409.3;GRUPO 32
8/04/2024;14/04/2024;Energía Eléctrica;FOCKE;E33;[kWh];1229,5;410;410.3;GRUPO 33
8/04/2024;14/04/2024;Energía Eléctrica;GD;E61;[kWh];2049;411;411.3;GRUPO 61
8/04/2024;14/04/2024;Energía Eléctrica;GD;E62;[kWh];1438,281289;412;412.3;GRUPO 62
8/04/2024;14/04/2024;Energía Eléctrica;GD;E63;[kWh];3871,35273;413;413.3;GRUPO 63
8/04/2024;14/04/2024;Energía Eléctrica;FOCKE;E64;[kWh];653;414;414.3;GRUPO 64
8/04/2024;14/04/2024;Energía Eléctrica;FOCKE;E65;[kWh];1154;415;415.3;GRUPO 65
8/04/2024;14/04/2024;Energía Eléctrica;FOCKE;E68;[kWh];0;417;417.3;GRUPO 68
8/04/2024;14/04/2024;Energía Eléctrica;GD;E88;[kWh];0;419;419.3;GRUPO 88
8/04/2024;14/04/2024;Energía Eléctrica;GD;E90;[kWh];769,6504577;420;420.3;GRUPO 90
8/04/2024;14/04/2024;Energía Eléctrica;FOCKE;E96;[kWh];0;421;421.3;GRUPO 96
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;EP1;[kWh];0;244;244.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;EP2;[kWh];0;245;245.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;EP3;[kWh];1443;246;246.3;MCE1
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;EP4;[kWh];2887;247;247.3;MCE2
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;EP5;[kWh];1;248;248.3;MCE3
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;EP6;[kWh];0;249;249.3;
8/04/2024;14/04/2024;Energía Eléctrica;PMD;Fibex;[kWh];2219,5;202;202.3;Fibex
8/04/2024;14/04/2024;Energía Eléctrica;FILTROMAT;FILTROMAT;[kWh];2049;203;203.3; GRUPO 203
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G100;[kWh];0;100;100.3; GRUPO 100
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G101;[kWh];0;101;101.3; GRUPO 101
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G102;[kWh];13,03359396;102;102.3; GRUPO 102
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G44;[kWh];1129;44;44.3; GRUPO 44
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G46;[kWh];0;46;46.3; GRUPO 46
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G51;[kWh];0;51;51.3; GRUPO 51
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G73;[kWh];0;73;73.3; GRUPO 73
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G80;[kWh];-0,000348368;80;80.3; GRUPO 80
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G82;[kWh];0;82;82.3; GRUPO 82
8/04/2024;14/04/2024;Energía Eléctrica;FMD;G84;[kWh];2435,5;84;84.3; GRUPO 84
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Generador 1;[kWh];0;356;356.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Generador 2;[kWh];0;357;357.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Generador 3;[kWh];0;358;358.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Generador 4;[kWh];0;359;359.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;PMD;General PMD;[kWh];14685,19214;251;251.3;TOTAL PMD
8/04/2024;14/04/2024;Energía Eléctrica;PMD;HxD Lamina;[kWh];2612;204;204.3;
8/04/2024;14/04/2024;Energía Eléctrica;PMD;HxD Vena;[kWh];2533,5;205;205.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Iluminación Acceso;[kWh];906;345;345.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Iluminación BPT;[kWh];2859,640564;346;346.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Iluminacion FMD;[kWh];2695;347;347.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Iluminación Oficinas;[kWh];743,9375;348;348.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Iluminacion PMD;[kWh];3250;349;349.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 1.1;[kWh];1966;350;350.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 2;[kWh];457;351;351.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Manejadoras SMD 2;[kWh];8911,796107;315;315.3;HUMEDAD
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;MEDIDOR GENERAL;[kWh];142478,6601;225;225.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;OFICINAS;Of. Adminstrativas;[kWh];140;254;254.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;OFICINAS;Of. Produccion;[kWh];743,9375;255;255.3;unitario
26/08/2024;1/09/2024;Energía Eléctrica;UTILITIES;Osmosis Ppal;[kWh];244,923;360;360.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Otros;[kWh];;294;294.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Planta de Riles;[kWh];934;361;361.3;unitario
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Planta Solar;[kWh];479,973;291;291.3;IRRADIACION
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Planta_Solar_Ppal;[kWh];37329,25;362;362.3;IRRADIACION
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Total Aire Acondicionado SMD;[kWh];14678,68812;256;256.3;
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;TOTAL ALUMBRADO;[kWh];12877,57806;286;286.3;unitario
